Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
470126,0,0,0,0,0,0,1,0,0,0
1000029,0,0,0,0,0,1,0,0,0,0
1000116,0,0,0,1,0,0,0,0,0,0
100024,0,0,0,0,0,0,1,0,0,0
1000306,0,0,0,0,0,0,1,0,0,0
1000316,0,0,1,0,0,0,0,0,0,0
100031,0,0,0,0,0,1,0,0,0,0
1000320,0,0,1,0,0,0,0,0,0,0
1000331,0,0,1,0,0,0,0,0,0,0
1000453,0,0,0,0,0,0,1,0,0,0
1000462,1,0,0,0,0,0,0,0,0,0
1000469,0,0,0,0,0,0,1,0,0,0
1000512,0,0,0,0,0,0,0,1,0,0
1000523,0,0,0,0,0,0,0,0,0,1
1000525,1,0,0,0,0,0,0,0,0,0
100092,0,1,0,0,0,0,0,0,0,0
1001000016,0,0,1,0,0,0,0,0,0,0
1001000017,0,1,0,0,0,0,0,0,0,0
1001000029,0,0,0,0,1,0,0,0,0,0
1001000044,0,0,0,0,0,0,1,0,0,0
1001000054,0,0,1,0,0,0,0,0,0,0
1001010020,0,1,0,0,0,0,0,0,0,0
1001010041,0,1,0,0,0,0,0,0,0,0
1001010047,0,0,0,0,0,0,1,0,0,0
1001010060,0,0,0,0,0,0,0,0,0,1
1001010073,0,0,0,1,0,0,0,0,0,0
1001010082,0,0,0,0,1,0,0,0,0,0
1001010086,0,1,0,0,0,0,0,0,0,0
1001010089,0,0,0,0,0,0,0,1,0,0
1001010097,0,0,0,0,0,0,0,1,0,0
1001010098,0,0,0,1,0,0,0,0,0,0
1001010106,0,0,0,0,1,0,0,0,0,0
1001010108,0,1,0,0,0,0,0,0,0,0
1001010113,0,0,0,0,0,0,0,0,1,0
1001010129,1,0,0,0,0,0,0,0,0,0
1001010139,0,1,0,0,0,0,0,0,0,0
1001020025,0,0,0,0,0,0,0,1,0,0
1001020027,0,1,0,0,0,0,0,0,0,0
1001020035,1,0,0,0,0,0,0,0,0,0
1001020036,0,0,0,0,0,0,1,0,0,0
1001020042,0,0,0,0,0,0,1,0,0,0
1001020048,0,0,0,1,0,0,0,0,0,0
1001020050,0,0,0,0,0,1,0,0,0,0
1001020054,0,0,0,0,0,0,0,1,0,0
1001020062,0,0,1,0,0,0,0,0,0,0
1001020065,1,0,0,0,0,0,0,0,0,0
1001020066,0,1,0,0,0,0,0,0,0,0
1001020070,0,0,0,0,0,1,0,0,0,0
1001020073,1,0,0,0,0,0,0,0,0,0
1001020078,0,0,1,0,0,0,0,0,0,0
1001020080,0,0,0,0,0,0,0,1,0,0
1001020083,0,0,1,0,0,0,0,0,0,0
1001020089,0,1,0,0,0,0,0,0,0,0
1001020099,0,1,0,0,0,0,0,0,0,0
1001020112,0,0,0,0,0,0,0,0,1,0
1001020120,0,1,0,0,0,0,0,0,0,0
1001020148,0,0,0,0,0,0,0,0,1,0
1001020157,0,0,0,1,0,0,0,0,0,0
1001020167,0,0,0,0,0,1,0,0,0,0
1001020174,0,0,0,1,0,0,0,0,0,0
1001020185,0,1,0,0,0,0,0,0,0,0
1001020201,0,0,1,0,0,0,0,0,0,0
1001020214,0,0,1,0,0,0,0,0,0,0
1001020222,0,0,0,0,0,0,0,0,1,0
1001020233,1,0,0,0,0,0,0,0,0,0
1001020245,0,0,0,1,0,0,0,0,0,0
100102,0,0,0,0,0,0,0,0,0,1
1001030097,0,1,0,0,0,0,0,0,0,0
1001030105,0,1,0,0,0,0,0,0,0,0
1001030110,0,0,0,0,0,0,1,0,0,0
1001030118,0,0,0,0,0,1,0,0,0,0
1001030127,0,0,0,0,0,0,0,0,1,0
1001030142,0,0,0,1,0,0,0,0,0,0
1001030146,0,0,0,0,0,0,0,0,0,1
1001030165,0,0,0,0,1,0,0,0,0,0
1001030177,0,0,1,0,0,0,0,0,0,0
1001030183,0,1,0,0,0,0,0,0,0,0
1001040016,1,0,0,0,0,0,0,0,0,0
1001040017,0,0,0,0,0,1,0,0,0,0
1001040024,0,1,0,0,0,0,0,0,0,0
1001040034,0,0,0,0,0,0,0,1,0,0
1001040041,0,0,1,0,0,0,0,0,0,0
1001040061,0,0,0,0,0,0,0,0,1,0
1001040062,0,1,0,0,0,0,0,0,0,0
1001040068,0,0,0,0,0,0,1,0,0,0
1001040074,0,0,0,0,1,0,0,0,0,0
1001040080,1,0,0,0,0,0,0,0,0,0
1001040096,0,0,1,0,0,0,0,0,0,0
1001040103,0,0,1,0,0,0,0,0,0,0
1001040111,1,0,0,0,0,0,0,0,0,0
1001040117,0,1,0,0,0,0,0,0,0,0
1001040123,0,0,1,0,0,0,0,0,0,0
1001040132,0,1,0,0,0,0,0,0,0,0
1001040142,0,0,1,0,0,0,0,0,0,0
1001040154,0,0,0,0,0,0,0,0,1,0
1001040161,0,0,0,0,0,0,0,1,0,0
1001040172,0,1,0,0,0,0,0,0,0,0
1001050098,0,0,0,0,0,1,0,0,0,0
1001050114,1,0,0,0,0,0,0,0,0,0
1001050123,1,0,0,0,0,0,0,0,0,0
1001050133,0,1,0,0,0,0,0,0,0,0
1001050144,0,0,0,0,0,1,0,0,0,0
1001050156,0,0,0,0,0,1,0,0,0,0
1001050166,0,0,0,0,0,1,0,0,0,0
1001050175,0,0,0,0,1,0,0,0,0,0
1001050188,0,0,0,0,0,0,0,0,1,0
1001050209,0,0,0,0,0,1,0,0,0,0
1001070005,0,0,0,0,1,0,0,0,0,0
1001070013,0,0,0,0,1,0,0,0,0,0
1001070015,0,0,0,0,0,0,1,0,0,0
1001070017,0,0,0,0,0,1,0,0,0,0
1001070027,0,0,0,1,0,0,0,0,0,0
1001070035,0,0,0,0,1,0,0,0,0,0
1001070036,0,0,0,0,0,0,0,0,1,0
